transaction_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,discount_amount,tax_amount,final_amount,payment_method,order_status,region,country,date,customer_segment,month,year
TXN_004363,ORD_0453,CUST_0260,PROD_356,Sports Dumbbells,Sports,3,52.81,158.43,0.0,11.01,169.43,Debit Card,Completed,West,Singapore,2025-06-01 16:48:46.874072,New,2025-06,2025
TXN_004364,ORD_0909,CUST_0244,PROD_317,Electronics Laptop,Electronics,1,1643.05,1643.05,175.32,107.7,1575.42,Bank Transfer,Completed,South,Thailand,2025-02-27 16:48:46.874139,Regular,2025-02,2025
TXN_004365,ORD_2148,CUST_1052,PROD_324,Food Snacks,Food,1,4.51,4.51,0.0,0.57,5.08,Debit Card,Completed,East,Thailand,2025-11-26 16:48:46.874203,New,2025-11,2025
TXN_004366,ORD_2011,CUST_0555,PROD_268,Electronics Smartphone,Electronics,3,572.21,1716.63,0.0,90.02,1806.65,Bank Transfer,Completed,Central,Vietnam,2025-05-15 16:48:46.874268,New,2025-05,2025
TXN_004367,ORD_0155,CUST_1747,PROD_479,Electronics Tablet,Electronics,2,676.99,1353.98,0.0,92.89,1446.87,Bank Transfer,Completed,East,Vietnam,2025-08-18 16:48:46.874332,Loyal,2025-08,2025
TXN_004368,ORD_1327,CUST_1073,PROD_118,Home & Garden Chair,Home & Garden,3,292.15,876.45,0.0,72.52,948.97,Bank Transfer,Completed,North,Singapore,2025-04-08 16:48:46.874413,Regular,2025-04,2025
TXN_004369,ORD_0356,CUST_1847,PROD_001,Beauty Nail Polish,Beauty,3,54.51,163.54,0.0,20.87,184.4,Digital Wallet,Completed,Central,Vietnam,2025-10-09 16:48:46.874482,Regular,2025-10,2025
TXN_004370,ORD_1461,CUST_1685,PROD_432,Electronics Smartphone,Electronics,3,951.99,2855.98,376.89,288.46,2767.55,Bank Transfer,Completed,West,Singapore,2025-08-24 16:48:46.874551,New,2025-08,2025
TXN_004371,ORD_0260,CUST_0459,PROD_366,Food Tea,Food,3,20.54,61.62,1.94,5.8,65.47,Debit Card,Completed,Central,Indonesia,2025-11-04 16:48:46.874619,VIP,2025-11,2025
TXN_004372,ORD_0206,CUST_1379,PROD_074,Books Non-Fiction,Books,2,34.48,68.96,0.0,8.75,77.71,Cash,Completed,South,Indonesia,2025-04-15 16:48:46.874684,Regular,2025-04,2025
TXN_004373,ORD_1618,CUST_1900,PROD_486,Home & Garden Sofa,Home & Garden,4,210.79,843.17,0.0,112.15,955.32,Debit Card,Completed,South,Singapore,2025-02-03 16:48:46.874748,New,2025-02,2025
TXN_004374,ORD_0469,CUST_0032,PROD_387,Beauty Shampoo,Beauty,2,40.35,80.69,0.0,4.44,85.13,Bank Transfer,Completed,West,Thailand,2025-09-11 16:48:46.874813,Regular,2025-09,2025
TXN_004375,ORD_1165,CUST_1339,PROD_156,Food Beverages,Food,1,17.91,17.91,0.0,1.4,19.31,Credit Card,Completed,Central,Indonesia,2024-12-21 16:48:46.874880,Regular,2024-12,2024
TXN_004376,ORD_1528,CUST_0952,PROD_011,Beauty Perfume,Beauty,3,40.02,120.05,0.0,6.85,126.9,Credit Card,Completed,Central,Malaysia,2025-02-10 16:48:46.874944,Regular,2025-02,2025
TXN_004377,ORD_2231,CUST_1462,PROD_100,Food Chocolate,Food,1,10.46,10.46,0.0,0.56,11.03,Bank Transfer,Completed,Central,Malaysia,2025-06-18 16:48:46.875009,New,2025-06,2025
TXN_004378,ORD_2197,CUST_1737,PROD_448,Food Beverages,Food,4,12.81,51.24,3.73,2.87,50.38,Digital Wallet,Delivered,North,Malaysia,2025-01-29 16:48:46.875088,Regular,2025-01,2025
TXN_004379,ORD_1857,CUST_1339,PROD_412,Electronics Tablet,Electronics,3,1223.99,3671.97,0.0,379.17,4051.14,Debit Card,Pending,West,Thailand,2025-03-04 16:48:46.875154,Regular,2025-03,2025
TXN_004380,ORD_1109,CUST_1543,PROD_488,Beauty Nail Polish,Beauty,3,11.99,35.97,0.0,3.24,39.21,Bank Transfer,Completed,Central,Malaysia,2025-03-01 16:48:46.875220,Regular,2025-03,2025
TXN_004381,ORD_1033,CUST_1524,PROD_434,Food Chocolate,Food,2,26.76,53.52,0.0,6.92,60.44,Credit Card,Completed,Central,Vietnam,2025-09-23 16:48:46.875284,Regular,2025-09,2025
TXN_004382,ORD_2604,CUST_1175,PROD_298,Clothing Dress,Clothing,4,51.46,205.83,0.0,20.15,225.97,Cash,Completed,South,Thailand,2025-05-13 16:48:46.875352,Regular,2025-05,2025
TXN_004383,ORD_1956,CUST_0624,PROD_182,Electronics Smart Watch,Electronics,2,641.61,1283.21,0.0,110.6,1393.82,Credit Card,Completed,North,Indonesia,2025-12-08 16:48:46.875418,Regular,2025-12,2025
TXN_004384,ORD_2644,CUST_0637,PROD_037,Clothing Jacket,Clothing,4,177.33,709.33,0.0,54.55,763.88,Digital Wallet,Completed,South,Singapore,2025-11-09 16:48:46.875483,Regular,2025-11,2025
TXN_004385,ORD_1877,CUST_1232,PROD_301,Clothing T-Shirt,Clothing,2,22.33,44.65,0.0,6.5,51.15,Cash,Completed,North,Singapore,2025-05-13 16:48:46.875548,Regular,2025-05,2025
TXN_004386,ORD_2917,CUST_1493,PROD_449,Books Textbook,Books,4,43.6,174.41,0.0,10.96,185.37,Credit Card,Completed,East,Malaysia,2025-02-10 16:48:46.875613,VIP,2025-02,2025
TXN_004387,ORD_1285,CUST_0099,PROD_391,Electronics Laptop,Electronics,4,1751.48,7005.9,0.0,722.27,7728.17,Bank Transfer,Completed,West,Indonesia,2025-08-27 16:48:46.875677,Loyal,2025-08,2025
TXN_004388,ORD_2994,CUST_0784,PROD_355,Home & Garden Table,Home & Garden,1,718.9,718.9,0.0,87.25,806.14,Bank Transfer,Shipped,West,Thailand,2025-04-04 16:48:46.875741,Regular,2025-04,2025
TXN_004389,ORD_2130,CUST_0203,PROD_268,Books Fiction,Books,2,47.45,94.9,13.79,5.36,86.47,Credit Card,Completed,North,Malaysia,2025-10-14 16:48:46.875807,New,2025-10,2025
TXN_004390,ORD_2680,CUST_0171,PROD_071,Home & Garden Chair,Home & Garden,4,935.72,3742.86,242.47,183.49,3683.87,Bank Transfer,Completed,East,Indonesia,2025-03-21 16:48:46.875874,Regular,2025-03,2025
TXN_004391,ORD_2994,CUST_1940,PROD_221,Sports Yoga Mat,Sports,2,142.35,284.71,0.0,23.61,308.32,Digital Wallet,Completed,South,Indonesia,2025-01-12 16:48:46.875938,Regular,2025-01,2025
TXN_004392,ORD_1627,CUST_1427,PROD_335,Clothing Dress,Clothing,4,150.16,600.63,0.0,36.39,637.03,Bank Transfer,Completed,Central,Singapore,2025-04-24 16:48:46.876003,Regular,2025-04,2025
TXN_004393,ORD_1178,CUST_0701,PROD_405,Food Beverages,Food,1,4.14,4.14,0.0,0.41,4.55,Digital Wallet,Shipped,South,Thailand,2025-02-15 16:48:46.876067,Loyal,2025-02,2025
TXN_004394,ORD_0294,CUST_1523,PROD_158,Food Beverages,Food,1,14.6,14.6,0.0,1.78,16.38,Cash,Completed,Central,Indonesia,2025-10-27 16:48:46.876132,New,2025-10,2025
TXN_004395,ORD_1770,CUST_1058,PROD_437,Electronics Tablet,Electronics,1,1534.9,1534.9,0.0,198.43,1733.33,Credit Card,Pending,East,Thailand,2025-06-21 16:48:46.876195,New,2025-06,2025
TXN_004396,ORD_0920,CUST_1686,PROD_421,Food Snacks,Food,1,3.64,3.64,0.0,0.47,4.11,Bank Transfer,Completed,South,Malaysia,2025-09-28 16:48:46.876268,New,2025-09,2025
TXN_004397,ORD_1566,CUST_0657,PROD_125,Beauty Makeup,Beauty,3,81.36,244.07,0.0,26.55,270.62,Bank Transfer,Completed,Central,Vietnam,2025-07-28 16:48:46.876334,Loyal,2025-07,2025
TXN_004398,ORD_1793,CUST_1080,PROD_241,Books Comic,Books,4,11.08,44.32,0.0,4.27,48.59,Bank Transfer,Delivered,East,Malaysia,2025-12-03 16:48:46.876413,Regular,2025-12,2025
TXN_004399,ORD_2076,CUST_1492,PROD_101,Food Tea,Food,3,11.77,35.32,7.05,3.79,32.07,Debit Card,Completed,West,Vietnam,2025-10-11 16:48:46.876483,VIP,2025-10,2025
TXN_004400,ORD_0497,CUST_1769,PROD_328,Beauty Perfume,Beauty,4,38.9,155.59,0.0,23.0,178.6,Digital Wallet,Pending,West,Malaysia,2025-12-06 16:48:46.876550,Loyal,2025-12,2025
TXN_004401,ORD_0652,CUST_1880,PROD_169,Books Comic,Books,3,24.66,73.97,0.0,6.96,80.93,Credit Card,Completed,South,Vietnam,2025-04-29 16:48:46.876615,Loyal,2025-04,2025
TXN_004402,ORD_2832,CUST_0489,PROD_148,Beauty Perfume,Beauty,2,39.56,79.13,9.26,7.68,77.56,Bank Transfer,Completed,East,Vietnam,2025-07-18 16:48:46.876683,New,2025-07,2025
TXN_004403,ORD_0307,CUST_0165,PROD_183,Clothing Jacket,Clothing,2,112.67,225.33,0.0,25.2,250.54,Digital Wallet,Pending,Central,Thailand,2025-05-13 16:48:46.876749,New,2025-05,2025
TXN_004404,ORD_1523,CUST_1057,PROD_264,Clothing Shoes,Clothing,2,157.3,314.6,0.0,43.49,358.09,Digital Wallet,Pending,South,Singapore,2025-09-05 16:48:46.876813,Regular,2025-09,2025
TXN_004405,ORD_1318,CUST_0601,PROD_478,Beauty Perfume,Beauty,4,14.83,59.3,0.0,8.72,68.02,Debit Card,Completed,North,Vietnam,2025-02-12 16:48:46.876900,Regular,2025-02,2025
TXN_004406,ORD_2291,CUST_0964,PROD_132,Home & Garden Sofa,Home & Garden,2,814.95,1629.91,244.27,109.84,1495.48,Credit Card,Completed,South,Malaysia,2025-09-29 16:48:46.876968,Regular,2025-09,2025
TXN_004407,ORD_2567,CUST_0103,PROD_035,Home & Garden Table,Home & Garden,1,928.55,928.55,0.0,122.92,1051.48,Bank Transfer,Completed,Central,Singapore,2025-03-27 16:48:46.877036,New,2025-03,2025
TXN_004408,ORD_1294,CUST_1113,PROD_040,Home & Garden Chair,Home & Garden,3,949.59,2848.77,0.0,275.69,3124.46,Credit Card,Completed,East,Thailand,2025-08-08 16:48:46.877102,VIP,2025-08,2025
TXN_004409,ORD_0513,CUST_0462,PROD_497,Clothing Dress,Clothing,2,78.58,157.17,0.0,17.29,174.46,Digital Wallet,Completed,North,Vietnam,2025-04-24 16:48:46.877168,Regular,2025-04,2025
TXN_004410,ORD_1281,CUST_0758,PROD_290,Food Snacks,Food,1,15.04,15.04,0.0,0.82,15.86,Debit Card,Shipped,Central,Thailand,2025-07-24 16:48:46.877236,Regular,2025-07,2025
TXN_004411,ORD_1589,CUST_1553,PROD_489,Food Chocolate,Food,1,12.82,12.82,0.11,1.9,14.62,Bank Transfer,Completed,Central,Thailand,2025-02-21 16:48:46.877304,Regular,2025-02,2025
TXN_004412,ORD_0984,CUST_0190,PROD_480,Electronics Tablet,Electronics,2,542.51,1085.02,0.0,78.77,1163.79,Digital Wallet,Delivered,West,Thailand,2025-01-03 16:48:46.877379,VIP,2025-01,2025
TXN_004413,ORD_1099,CUST_0962,PROD_082,Books Fiction,Books,4,36.28,145.11,0.0,17.13,162.23,Digital Wallet,Completed,South,Malaysia,2025-07-31 16:48:46.877451,Regular,2025-07,2025
TXN_004414,ORD_0840,CUST_0643,PROD_276,Food Tea,Food,2,3.34,6.68,0.0,0.35,7.03,Debit Card,Completed,Central,Malaysia,2025-03-02 16:48:46.877521,Regular,2025-03,2025
TXN_004415,ORD_1802,CUST_1731,PROD_139,Clothing Dress,Clothing,1,166.09,166.09,0.0,14.82,180.9,Cash,Shipped,Central,Thailand,2025-10-25 16:48:46.877591,Regular,2025-10,2025
TXN_004416,ORD_2416,CUST_0448,PROD_170,Beauty Nail Polish,Beauty,1,5.5,5.5,0.0,0.59,6.1,Debit Card,Completed,South,Singapore,2025-11-26 16:48:46.877657,VIP,2025-11,2025
TXN_004417,ORD_2442,CUST_1921,PROD_123,Books Non-Fiction,Books,2,36.52,73.04,0.0,5.5,78.54,Credit Card,Completed,West,Vietnam,2025-01-18 16:48:46.877724,New,2025-01,2025
TXN_004418,ORD_0758,CUST_0335,PROD_363,Sports Tennis Racket,Sports,4,236.52,946.09,0.0,134.81,1080.9,Bank Transfer,Completed,South,Vietnam,2025-11-23 16:48:46.877789,Regular,2025-11,2025
TXN_004419,ORD_0138,CUST_1019,PROD_071,Food Tea,Food,1,4.86,4.86,0.0,0.27,5.13,Cash,Completed,West,Indonesia,2025-08-11 16:48:46.877855,Regular,2025-08,2025
TXN_004420,ORD_0342,CUST_0696,PROD_323,Food Tea,Food,3,22.35,67.05,0.0,3.39,70.44,Credit Card,Pending,East,Malaysia,2024-12-21 16:48:46.877921,Regular,2024-12,2024
TXN_004421,ORD_2875,CUST_0232,PROD_134,Books Magazine,Books,1,12.36,12.36,0.0,0.64,13.0,Bank Transfer,Completed,North,Vietnam,2025-03-03 16:48:46.877986,Regular,2025-03,2025
TXN_004422,ORD_2266,CUST_0591,PROD_020,Food Tea,Food,2,9.58,19.15,0.0,2.29,21.44,Digital Wallet,Completed,North,Vietnam,2025-02-07 16:48:46.878051,Regular,2025-02,2025
TXN_004423,ORD_2748,CUST_0616,PROD_116,Food Tea,Food,2,23.57,47.13,0.0,3.33,50.46,Credit Card,Completed,East,Malaysia,2025-01-03 16:48:46.878129,New,2025-01,2025
TXN_004424,ORD_0052,CUST_0717,PROD_238,Books Magazine,Books,1,27.73,27.73,0.0,2.82,30.55,Debit Card,Delivered,East,Thailand,2025-08-27 16:48:46.878203,New,2025-08,2025
TXN_004425,ORD_2594,CUST_0971,PROD_185,Books Magazine,Books,4,25.14,100.56,0.0,11.7,112.25,Debit Card,Completed,North,Indonesia,2025-08-02 16:48:46.878270,Regular,2025-08,2025
TXN_004426,ORD_1884,CUST_1246,PROD_124,Sports Bike,Sports,4,256.06,1024.24,0.0,56.06,1080.3,Bank Transfer,Completed,North,Indonesia,2025-04-07 16:48:46.878336,VIP,2025-04,2025
TXN_004427,ORD_0200,CUST_1957,PROD_425,Books Fiction,Books,4,25.53,102.11,0.0,14.98,117.08,Cash,Completed,Central,Singapore,2025-08-18 16:48:46.878402,New,2025-08,2025
TXN_004428,ORD_1179,CUST_0795,PROD_422,Clothing T-Shirt,Clothing,3,158.14,474.42,0.0,58.95,533.36,Cash,Completed,South,Vietnam,2025-05-27 16:48:46.878472,Regular,2025-05,2025
TXN_004429,ORD_1399,CUST_0857,PROD_171,Electronics Smart Watch,Electronics,4,151.51,606.04,0.0,73.84,679.89,Debit Card,Completed,North,Indonesia,2025-03-24 16:48:46.878539,Regular,2025-03,2025
TXN_004430,ORD_0178,CUST_1008,PROD_169,Food Beverages,Food,3,12.15,36.45,0.0,3.08,39.53,Digital Wallet,Completed,West,Malaysia,2025-09-01 16:48:46.878606,Regular,2025-09,2025
TXN_004431,ORD_1202,CUST_0758,PROD_041,Food Snacks,Food,1,15.75,15.75,0.0,0.96,16.71,Bank Transfer,Completed,West,Vietnam,2025-05-15 16:48:46.878671,Regular,2025-05,2025
TXN_004432,ORD_0005,CUST_1361,PROD_370,Sports Bike,Sports,4,278.02,1112.07,0.0,71.04,1183.11,Debit Card,Completed,East,Vietnam,2025-06-28 16:48:46.878736,Regular,2025-06,2025
TXN_004433,ORD_1612,CUST_1831,PROD_339,Electronics Headphones,Electronics,4,908.45,3633.81,0.0,182.86,3816.67,Debit Card,Completed,Central,Malaysia,2025-04-14 16:48:46.878802,Regular,2025-04,2025
TXN_004434,ORD_2540,CUST_1586,PROD_474,Clothing Dress,Clothing,4,133.01,532.04,78.16,26.2,480.08,Debit Card,Completed,South,Thailand,2025-05-30 16:48:46.878869,VIP,2025-05,2025
TXN_004435,ORD_0948,CUST_0946,PROD_417,Electronics Headphones,Electronics,1,940.62,940.62,0.0,105.82,1046.44,Digital Wallet,Delivered,Central,Singapore,2025-10-12 16:48:46.878933,Regular,2025-10,2025
TXN_004436,ORD_2957,CUST_1539,PROD_150,Sports Bike,Sports,2,71.11,142.21,0.0,15.82,158.03,Bank Transfer,Pending,East,Indonesia,2025-01-13 16:48:46.878998,Regular,2025-01,2025
TXN_004437,ORD_2619,CUST_0390,PROD_230,Food Beverages,Food,4,13.75,55.01,0.0,7.93,62.94,Credit Card,Pending,East,Vietnam,2025-02-27 16:48:46.879063,New,2025-02,2025
TXN_004438,ORD_2683,CUST_0627,PROD_036,Food Beverages,Food,2,8.53,17.07,0.0,1.32,18.38,Debit Card,Completed,Central,Singapore,2025-11-08 16:48:46.879127,Regular,2025-11,2025
TXN_004439,ORD_0357,CUST_1976,PROD_407,Clothing Shoes,Clothing,2,66.45,132.91,0.0,17.24,150.15,Bank Transfer,Completed,West,Malaysia,2024-12-15 16:48:46.879192,New,2024-12,2024
TXN_004440,ORD_2401,CUST_1199,PROD_399,Beauty Nail Polish,Beauty,1,59.25,59.25,0.0,6.03,65.29,Bank Transfer,Completed,East,Singapore,2025-03-26 16:48:46.879258,Regular,2025-03,2025
TXN_004441,ORD_1946,CUST_1951,PROD_283,Books Textbook,Books,1,45.56,45.56,0.0,2.37,47.93,Credit Card,Completed,South,Thailand,2025-05-04 16:48:46.879322,Loyal,2025-05,2025
TXN_004442,ORD_2078,CUST_1440,PROD_024,Books Fiction,Books,4,30.79,123.16,6.71,6.14,122.6,Credit Card,Completed,East,Malaysia,2025-07-03 16:48:46.879388,Regular,2025-07,2025
TXN_004443,ORD_0534,CUST_1633,PROD_301,Sports Tennis Racket,Sports,4,236.18,944.73,0.0,66.96,1011.69,Cash,Shipped,East,Indonesia,2025-02-23 16:48:46.879454,Loyal,2025-02,2025
TXN_004444,ORD_0779,CUST_1847,PROD_167,Sports Basketball,Sports,3,250.53,751.6,0.0,95.37,846.97,Debit Card,Completed,North,Singapore,2025-05-08 16:48:46.879519,Regular,2025-05,2025
TXN_004445,ORD_1074,CUST_1073,PROD_233,Clothing Jeans,Clothing,2,100.1,200.2,0.0,25.49,225.69,Digital Wallet,Completed,North,Malaysia,2025-04-14 16:48:46.879584,VIP,2025-04,2025
TXN_004446,ORD_2797,CUST_1760,PROD_271,Food Beverages,Food,4,7.33,29.31,3.92,2.63,28.02,Cash,Completed,North,Thailand,2025-07-18 16:48:46.879652,Loyal,2025-07,2025
TXN_004447,ORD_1969,CUST_0823,PROD_019,Home & Garden Sofa,Home & Garden,3,859.93,2579.78,0.0,282.12,2861.89,Debit Card,Completed,East,Thailand,2024-12-25 16:48:46.879719,Regular,2024-12,2024
TXN_004448,ORD_1377,CUST_0917,PROD_309,Books Comic,Books,4,29.04,116.15,0.0,7.09,123.24,Cash,Completed,North,Singapore,2025-11-26 16:48:46.879807,VIP,2025-11,2025
TXN_004449,ORD_2666,CUST_0003,PROD_359,Food Coffee,Food,3,11.95,35.86,0.6,4.66,39.92,Cash,Completed,North,Indonesia,2025-11-01 16:48:46.879877,Regular,2025-11,2025
TXN_004450,ORD_0910,CUST_1493,PROD_486,Electronics Laptop,Electronics,4,1423.66,5694.64,0.0,599.41,6294.05,Digital Wallet,Completed,North,Indonesia,2025-11-02 16:48:46.879944,Loyal,2025-11,2025
TXN_004451,ORD_2260,CUST_1154,PROD_253,Electronics Headphones,Electronics,4,351.82,1407.28,0.0,138.3,1545.59,Cash,Completed,East,Vietnam,2025-06-09 16:48:46.880013,Regular,2025-06,2025
TXN_004452,ORD_0737,CUST_1459,PROD_370,Beauty Shampoo,Beauty,2,20.12,40.23,0.0,2.55,42.78,Bank Transfer,Completed,Central,Malaysia,2025-04-11 16:48:46.880081,Regular,2025-04,2025
TXN_004453,ORD_1365,CUST_0382,PROD_263,Food Tea,Food,2,18.2,36.41,0.0,4.49,40.9,Bank Transfer,Delivered,North,Indonesia,2025-08-04 16:48:46.880170,Regular,2025-08,2025
TXN_004454,ORD_1881,CUST_1529,PROD_289,Food Tea,Food,2,18.2,36.4,0.0,2.36,38.76,Cash,Completed,Central,Malaysia,2025-10-05 16:48:46.880250,Regular,2025-10,2025
TXN_004455,ORD_1658,CUST_0615,PROD_342,Beauty Perfume,Beauty,2,60.07,120.15,0.0,17.81,137.96,Bank Transfer,Pending,East,Indonesia,2025-01-03 16:48:46.880324,Regular,2025-01,2025
TXN_004456,ORD_1964,CUST_1373,PROD_369,Home & Garden Chair,Home & Garden,2,933.76,1867.52,0.0,229.62,2097.14,Digital Wallet,Completed,Central,Malaysia,2024-12-21 16:48:46.880396,New,2024-12,2024
TXN_004457,ORD_1510,CUST_0931,PROD_322,Electronics Smartphone,Electronics,4,617.67,2470.69,0.0,281.31,2752.01,Bank Transfer,Completed,East,Vietnam,2025-02-15 16:48:46.880463,Regular,2025-02,2025
TXN_004458,ORD_0007,CUST_1928,PROD_107,Electronics Smartphone,Electronics,2,1832.49,3664.99,0.0,234.07,3899.06,Debit Card,Pending,East,Thailand,2025-11-30 16:48:46.880530,Loyal,2025-11,2025
TXN_004459,ORD_2835,CUST_0503,PROD_095,Food Chocolate,Food,3,14.11,42.34,0.0,4.89,47.23,Digital Wallet,Completed,North,Vietnam,2025-12-04 16:48:46.880595,Regular,2025-12,2025
TXN_004460,ORD_2950,CUST_1741,PROD_335,Electronics Smartphone,Electronics,1,131.88,131.88,0.0,13.9,145.78,Credit Card,Completed,East,Vietnam,2025-01-03 16:48:46.880663,New,2025-01,2025
TXN_004461,ORD_2672,CUST_0817,PROD_181,Food Coffee,Food,3,23.75,71.25,0.17,4.31,75.4,Bank Transfer,Completed,West,Vietnam,2025-05-15 16:48:46.880731,New,2025-05,2025
TXN_004462,ORD_0059,CUST_0842,PROD_324,Beauty Shampoo,Beauty,4,62.72,250.89,0.0,20.27,271.17,Debit Card,Pending,North,Indonesia,2025-01-19 16:48:46.880796,VIP,2025-01,2025
TXN_004463,ORD_2505,CUST_0486,PROD_470,Electronics Tablet,Electronics,1,1843.45,1843.45,197.19,121.25,1767.51,Cash,Completed,South,Indonesia,2025-06-09 16:48:46.880862,Loyal,2025-06,2025
TXN_004464,ORD_1541,CUST_0961,PROD_351,Beauty Nail Polish,Beauty,2,11.25,22.49,0.0,2.59,25.08,Bank Transfer,Completed,East,Vietnam,2025-08-27 16:48:46.880930,Loyal,2025-08,2025
TXN_004465,ORD_2568,CUST_1601,PROD_282,Food Coffee,Food,1,22.51,22.51,0.0,3.03,25.54,Bank Transfer,Pending,West,Vietnam,2025-09-10 16:48:46.880995,New,2025-09,2025
TXN_004466,ORD_1617,CUST_0377,PROD_404,Clothing T-Shirt,Clothing,1,188.64,188.64,0.0,9.66,198.3,Digital Wallet,Completed,Central,Indonesia,2025-06-30 16:48:46.881060,VIP,2025-06,2025
TXN_004467,ORD_1952,CUST_1149,PROD_430,Books Comic,Books,4,49.38,197.51,0.0,14.47,211.98,Debit Card,Completed,North,Thailand,2025-09-05 16:48:46.881124,New,2025-09,2025
TXN_004468,ORD_1837,CUST_0121,PROD_437,Sports Dumbbells,Sports,1,229.34,229.34,0.0,28.06,257.4,Digital Wallet,Completed,North,Vietnam,2025-01-16 16:48:46.881190,Loyal,2025-01,2025
TXN_004469,ORD_2230,CUST_0199,PROD_308,Sports Dumbbells,Sports,1,100.73,100.73,0.0,11.62,112.35,Bank Transfer,Completed,Central,Indonesia,2025-03-30 16:48:46.881254,VIP,2025-03,2025
TXN_004470,ORD_0396,CUST_1950,PROD_046,Food Snacks,Food,4,13.99,55.95,0.0,6.66,62.61,Bank Transfer,Completed,Central,Indonesia,2025-12-06 16:48:46.881321,New,2025-12,2025
TXN_004471,ORD_1573,CUST_0400,PROD_497,Electronics Laptop,Electronics,4,505.23,2020.91,0.0,267.68,2288.59,Bank Transfer,Completed,Central,Thailand,2025-10-06 16:48:46.881386,Regular,2025-10,2025
TXN_004472,ORD_2783,CUST_1221,PROD_321,Home & Garden Lamp,Home & Garden,3,240.26,720.78,0.0,58.64,779.43,Cash,Completed,North,Malaysia,2025-07-26 16:48:46.881450,New,2025-07,2025
TXN_004473,ORD_0612,CUST_1065,PROD_272,Books Fiction,Books,1,48.09,48.09,0.0,3.78,51.87,Debit Card,Completed,West,Malaysia,2025-07-26 16:48:46.881515,Regular,2025-07,2025
TXN_004474,ORD_1670,CUST_0069,PROD_283,Beauty Makeup,Beauty,4,80.99,323.97,0.0,25.0,348.97,Bank Transfer,Completed,South,Malaysia,2025-08-28 16:48:46.881579,Regular,2025-08,2025
TXN_004475,ORD_2397,CUST_0183,PROD_492,Clothing Dress,Clothing,2,155.26,310.52,0.0,22.11,332.63,Cash,Completed,East,Thailand,2025-04-25 16:48:46.881642,Loyal,2025-04,2025
TXN_004476,ORD_1973,CUST_0984,PROD_190,Sports Yoga Mat,Sports,3,240.63,721.9,0.0,41.79,763.69,Bank Transfer,Completed,East,Vietnam,2025-11-06 16:48:46.881707,Regular,2025-11,2025
TXN_004477,ORD_0218,CUST_0029,PROD_213,Electronics Tablet,Electronics,4,1709.86,6839.44,0.0,374.34,7213.78,Bank Transfer,Completed,South,Vietnam,2025-02-12 16:48:46.881797,VIP,2025-02,2025
TXN_004478,ORD_2748,CUST_0078,PROD_387,Home & Garden Lamp,Home & Garden,2,280.77,561.54,0.0,35.63,597.17,Bank Transfer,Completed,East,Thailand,2025-01-13 16:48:46.881861,Regular,2025-01,2025
TXN_004479,ORD_2573,CUST_1890,PROD_176,Electronics Smartphone,Electronics,3,452.77,1358.31,0.0,73.56,1431.87,Credit Card,Completed,West,Thailand,2024-12-27 16:48:46.881927,Loyal,2024-12,2024
TXN_004480,ORD_0400,CUST_0599,PROD_482,Beauty Shampoo,Beauty,3,7.49,22.47,0.0,1.57,24.04,Bank Transfer,Completed,East,Singapore,2025-05-31 16:48:46.881992,VIP,2025-05,2025
TXN_004481,ORD_0217,CUST_1424,PROD_458,Clothing Jacket,Clothing,4,154.75,619.0,0.0,81.68,700.68,Cash,Completed,South,Singapore,2025-06-15 16:48:46.882059,Regular,2025-06,2025
TXN_004482,ORD_0307,CUST_0118,PROD_263,Sports Bike,Sports,3,121.81,365.43,0.0,33.97,399.4,Cash,Completed,South,Malaysia,2025-08-06 16:48:46.882134,Loyal,2025-08,2025
TXN_004483,ORD_1707,CUST_0330,PROD_233,Home & Garden Table,Home & Garden,3,863.31,2589.92,0.0,346.65,2936.57,Digital Wallet,Completed,West,Thailand,2025-09-08 16:48:46.882204,Regular,2025-09,2025
TXN_004484,ORD_1678,CUST_0229,PROD_065,Beauty Nail Polish,Beauty,3,70.93,212.79,0.0,11.57,224.36,Digital Wallet,Completed,Central,Malaysia,2025-06-07 16:48:46.882271,Regular,2025-06,2025
TXN_004485,ORD_0100,CUST_0101,PROD_028,Beauty Cream,Beauty,2,21.47,42.94,0.0,2.71,45.65,Credit Card,Completed,Central,Singapore,2025-03-24 16:48:46.882336,Loyal,2025-03,2025
TXN_004486,ORD_1941,CUST_0073,PROD_371,Beauty Shampoo,Beauty,3,76.32,228.97,0.0,21.32,250.28,Cash,Completed,North,Singapore,2024-12-11 16:48:46.882401,VIP,2024-12,2024
TXN_004487,ORD_1886,CUST_0250,PROD_141,Food Chocolate,Food,3,25.29,75.88,0.0,9.41,85.3,Digital Wallet,Completed,Central,Malaysia,2025-02-24 16:48:46.882467,New,2025-02,2025
TXN_004488,ORD_1749,CUST_0463,PROD_306,Books Magazine,Books,2,30.5,61.0,0.0,8.33,69.33,Debit Card,Shipped,Central,Malaysia,2025-12-08 16:48:46.882532,New,2025-12,2025
