deal_id,deal_name,customer_id,amount,stage,pipeline,is_closed,is_won,close_date,create_date,probability,source
DEAL_0816,Deal 816,CUST_4136,4802.36,Negotiation,Sales Pipeline,False,False,2026-01-01 16:50:40.590565,2025-11-10 16:50:40.590567,44,Mock Data
DEAL_0817,Deal 817,CUST_2193,11867.46,Negotiation,Sales Pipeline,False,False,2026-01-07 16:50:40.590588,2025-08-20 16:50:40.590590,72,Mock Data
DEAL_0818,Deal 818,CUST_0051,26178.48,Negotiation,Partnership Pipeline,False,False,2025-11-12 16:50:40.590611,2025-09-09 16:50:40.590614,39,Mock Data
DEAL_0819,Deal 819,CUST_0157,50232.24,Proposal,Sales Pipeline,False,False,2025-12-16 16:50:40.590635,2025-06-25 16:50:40.590637,49,Mock Data
DEAL_0820,Deal 820,CUST_1706,6832.96,Qualification,Consulting Pipeline,False,False,2025-12-04 16:50:40.590658,2025-07-27 16:50:40.590661,85,Mock Data
DEAL_0821,Deal 821,CUST_2582,2084.93,Closed Won,Partnership Pipeline,True,True,2025-09-18 16:50:40.590681,2025-07-22 16:50:40.590684,100,Mock Data
DEAL_0822,Deal 822,CUST_1638,74430.33,Closed Won,Partnership Pipeline,True,True,2025-09-12 16:50:40.590703,2025-07-03 16:50:40.590706,100,Mock Data
DEAL_0823,Deal 823,CUST_1994,41875.33,Negotiation,Partnership Pipeline,False,False,2025-12-25 16:50:40.590725,2025-11-25 16:50:40.590728,68,Mock Data
DEAL_0824,Deal 824,CUST_0677,21068.93,Proposal,Sales Pipeline,False,False,2025-12-20 16:50:40.590761,2025-08-28 16:50:40.590764,63,Mock Data
DEAL_0825,Deal 825,CUST_4888,15072.18,Closed Lost,Partnership Pipeline,True,False,2025-09-17 16:50:40.590789,2025-10-29 16:50:40.590792,0,Mock Data
DEAL_0826,Deal 826,CUST_1992,181.23,Closed Lost,Sales Pipeline,True,False,2025-10-28 16:50:40.590811,2025-07-08 16:50:40.590814,0,Mock Data
DEAL_0827,Deal 827,CUST_2893,2420.68,Proposal,Partnership Pipeline,False,False,2025-11-22 16:50:40.590833,2025-12-03 16:50:40.590836,40,Mock Data
DEAL_0828,Deal 828,CUST_2835,89.56,Closed Lost,Consulting Pipeline,True,False,2025-09-25 16:50:40.590857,2025-09-30 16:50:40.590859,0,Mock Data
DEAL_0829,Deal 829,CUST_3910,297.27,Prospecting,Consulting Pipeline,False,False,2025-11-14 16:50:40.590878,2025-09-09 16:50:40.590881,36,Mock Data
DEAL_0830,Deal 830,CUST_4138,11961.61,Negotiation,Sales Pipeline,False,False,2025-12-17 16:50:40.590902,2025-12-07 16:50:40.590904,62,Mock Data
DEAL_0831,Deal 831,CUST_4234,4938.17,Proposal,Consulting Pipeline,False,False,2025-11-21 16:50:40.590925,2025-12-01 16:50:40.590928,44,Mock Data
DEAL_0832,Deal 832,CUST_2063,79.8,Prospecting,Partnership Pipeline,False,False,2025-12-23 16:50:40.590948,2025-11-22 16:50:40.590950,82,Mock Data
DEAL_0833,Deal 833,CUST_1750,1496.42,Negotiation,Sales Pipeline,False,False,2025-11-27 16:50:40.590971,2025-09-11 16:50:40.590974,76,Mock Data
DEAL_0834,Deal 834,CUST_2762,751.32,Negotiation,Consulting Pipeline,False,False,2025-12-13 16:50:40.590994,2025-07-23 16:50:40.590997,73,Mock Data
DEAL_0835,Deal 835,CUST_4239,3052.94,Proposal,Partnership Pipeline,False,False,2025-12-24 16:50:40.591018,2025-07-20 16:50:40.591020,56,Mock Data
DEAL_0836,Deal 836,CUST_4761,3669.22,Negotiation,Partnership Pipeline,False,False,2026-01-01 16:50:40.591040,2025-11-22 16:50:40.591043,38,Mock Data
DEAL_0837,Deal 837,CUST_1859,7651.33,Prospecting,Partnership Pipeline,False,False,2025-12-18 16:50:40.591064,2025-09-19 16:50:40.591067,87,Mock Data
DEAL_0838,Deal 838,CUST_2683,123425.16,Proposal,Partnership Pipeline,False,False,2025-12-28 16:50:40.591088,2025-07-28 16:50:40.591090,15,Mock Data
DEAL_0839,Deal 839,CUST_2290,5316.3,Closed Won,Sales Pipeline,True,True,2025-11-07 16:50:40.591111,2025-10-13 16:50:40.591114,100,Mock Data
DEAL_0840,Deal 840,CUST_3232,1736.97,Prospecting,Consulting Pipeline,False,False,2025-12-21 16:50:40.591132,2025-09-24 16:50:40.591135,44,Mock Data
DEAL_0841,Deal 841,CUST_1922,98.74,Closed Won,Consulting Pipeline,True,True,2025-12-04 16:50:40.591155,2025-10-10 16:50:40.591158,100,Mock Data
DEAL_0842,Deal 842,CUST_3586,2515.2,Prospecting,Sales Pipeline,False,False,2025-11-12 16:50:40.591177,2025-09-17 16:50:40.591179,69,Mock Data
DEAL_0843,Deal 843,CUST_1951,151.61,Qualification,Partnership Pipeline,False,False,2025-12-27 16:50:40.591200,2025-09-17 16:50:40.591202,57,Mock Data
DEAL_0844,Deal 844,CUST_4707,7768.75,Proposal,Consulting Pipeline,False,False,2025-12-14 16:50:40.591223,2025-09-08 16:50:40.591225,33,Mock Data
DEAL_0845,Deal 845,CUST_0555,58.69,Prospecting,Sales Pipeline,False,False,2025-11-15 16:50:40.591246,2025-09-19 16:50:40.591249,38,Mock Data
DEAL_0846,Deal 846,CUST_1706,195164.83,Qualification,Partnership Pipeline,False,False,2025-11-28 16:50:40.591269,2025-09-05 16:50:40.591272,15,Mock Data
DEAL_0847,Deal 847,CUST_3690,4149.21,Closed Lost,Partnership Pipeline,True,False,2025-09-19 16:50:40.591292,2025-10-24 16:50:40.591295,0,Mock Data
DEAL_0848,Deal 848,CUST_1455,9870.18,Closed Lost,Sales Pipeline,True,False,2025-11-30 16:50:40.591314,2025-07-19 16:50:40.591316,0,Mock Data
DEAL_0849,Deal 849,CUST_2743,5026.75,Closed Lost,Consulting Pipeline,True,False,2025-11-06 16:50:40.591335,2025-10-28 16:50:40.591337,0,Mock Data
DEAL_0850,Deal 850,CUST_3312,50448.35,Closed Won,Consulting Pipeline,True,True,2025-09-30 16:50:40.591356,2025-11-13 16:50:40.591358,100,Mock Data
DEAL_0851,Deal 851,CUST_4946,16.92,Qualification,Consulting Pipeline,False,False,2025-12-10 16:50:40.591377,2025-07-29 16:50:40.591380,61,Mock Data
DEAL_0852,Deal 852,CUST_1761,725.07,Closed Won,Consulting Pipeline,True,True,2025-09-22 16:50:40.591400,2025-08-27 16:50:40.591403,100,Mock Data
DEAL_0853,Deal 853,CUST_4140,610.36,Proposal,Sales Pipeline,False,False,2025-12-18 16:50:40.591421,2025-11-29 16:50:40.591424,14,Mock Data
DEAL_0854,Deal 854,CUST_0913,2703.94,Qualification,Partnership Pipeline,False,False,2026-01-04 16:50:40.591444,2025-06-26 16:50:40.591447,23,Mock Data
DEAL_0855,Deal 855,CUST_0472,24147.33,Negotiation,Partnership Pipeline,False,False,2025-11-22 16:50:40.591468,2025-07-24 16:50:40.591470,64,Mock Data
DEAL_0856,Deal 856,CUST_0330,10125.33,Proposal,Consulting Pipeline,False,False,2025-12-12 16:50:40.591491,2025-09-11 16:50:40.591494,40,Mock Data
DEAL_0857,Deal 857,CUST_4747,2062.54,Prospecting,Consulting Pipeline,False,False,2025-11-30 16:50:40.591515,2025-08-11 16:50:40.591517,18,Mock Data
DEAL_0858,Deal 858,CUST_2483,4072.75,Proposal,Consulting Pipeline,False,False,2026-01-07 16:50:40.591538,2025-11-03 16:50:40.591540,81,Mock Data
DEAL_0859,Deal 859,CUST_1462,12062.08,Closed Lost,Sales Pipeline,True,False,2025-11-17 16:50:40.591561,2025-07-22 16:50:40.591563,0,Mock Data
DEAL_0860,Deal 860,CUST_0894,27.1,Closed Lost,Sales Pipeline,True,False,2025-11-09 16:50:40.591582,2025-10-14 16:50:40.591585,0,Mock Data
DEAL_0861,Deal 861,CUST_0735,28543.08,Closed Won,Sales Pipeline,True,True,2025-12-06 16:50:40.591603,2025-10-13 16:50:40.591606,100,Mock Data
DEAL_0862,Deal 862,CUST_3179,5421.88,Prospecting,Consulting Pipeline,False,False,2025-12-08 16:50:40.591627,2025-11-16 16:50:40.591629,80,Mock Data
DEAL_0863,Deal 863,CUST_1832,1016.7,Proposal,Partnership Pipeline,False,False,2025-11-30 16:50:40.591650,2025-07-03 16:50:40.591653,85,Mock Data
DEAL_0864,Deal 864,CUST_0993,2293.67,Prospecting,Partnership Pipeline,False,False,2025-12-05 16:50:40.591675,2025-12-04 16:50:40.591678,32,Mock Data
DEAL_0865,Deal 865,CUST_3470,167.08,Negotiation,Partnership Pipeline,False,False,2025-11-29 16:50:40.591698,2025-07-13 16:50:40.591701,35,Mock Data
DEAL_0866,Deal 866,CUST_1465,3467.98,Closed Won,Consulting Pipeline,True,True,2025-11-29 16:50:40.591721,2025-11-14 16:50:40.591724,100,Mock Data
DEAL_0867,Deal 867,CUST_0079,19517.8,Qualification,Partnership Pipeline,False,False,2026-01-03 16:50:40.591743,2025-09-18 16:50:40.591746,82,Mock Data
DEAL_0868,Deal 868,CUST_1679,5878.46,Negotiation,Sales Pipeline,False,False,2025-12-06 16:50:40.591766,2025-08-03 16:50:40.591769,85,Mock Data
DEAL_0869,Deal 869,CUST_0094,750.97,Prospecting,Consulting Pipeline,False,False,2025-12-21 16:50:40.591789,2025-10-17 16:50:40.591791,71,Mock Data
DEAL_0870,Deal 870,CUST_1133,71557.57,Qualification,Partnership Pipeline,False,False,2025-12-16 16:50:40.591812,2025-11-24 16:50:40.591815,52,Mock Data
DEAL_0871,Deal 871,CUST_0018,1934.31,Prospecting,Sales Pipeline,False,False,2025-11-30 16:50:40.591836,2025-08-29 16:50:40.591838,14,Mock Data
DEAL_0872,Deal 872,CUST_1761,433.75,Negotiation,Partnership Pipeline,False,False,2026-01-06 16:50:40.591859,2025-06-14 16:50:40.591861,54,Mock Data
DEAL_0873,Deal 873,CUST_0931,18618.08,Negotiation,Sales Pipeline,False,False,2025-12-07 16:50:40.591882,2025-10-13 16:50:40.591885,41,Mock Data
DEAL_0874,Deal 874,CUST_4572,755194.63,Negotiation,Partnership Pipeline,False,False,2025-12-05 16:50:40.591905,2025-08-07 16:50:40.591908,65,Mock Data
DEAL_0875,Deal 875,CUST_4313,4852.65,Proposal,Partnership Pipeline,False,False,2025-11-28 16:50:40.591928,2025-07-15 16:50:40.591930,37,Mock Data
DEAL_0876,Deal 876,CUST_1823,42202.99,Proposal,Consulting Pipeline,False,False,2025-11-27 16:50:40.591951,2025-09-30 16:50:40.591953,39,Mock Data
DEAL_0877,Deal 877,CUST_0420,6486.27,Qualification,Consulting Pipeline,False,False,2025-11-29 16:50:40.591974,2025-06-30 16:50:40.591977,71,Mock Data
DEAL_0878,Deal 878,CUST_1636,3757.96,Closed Lost,Partnership Pipeline,True,False,2025-09-27 16:50:40.591997,2025-06-29 16:50:40.592000,0,Mock Data
DEAL_0879,Deal 879,CUST_2767,41758.39,Closed Lost,Consulting Pipeline,True,False,2025-10-03 16:50:40.592019,2025-09-12 16:50:40.592021,0,Mock Data
DEAL_0880,Deal 880,CUST_1196,519.09,Qualification,Consulting Pipeline,False,False,2025-12-12 16:50:40.592040,2025-11-08 16:50:40.592043,70,Mock Data
DEAL_0881,Deal 881,CUST_2961,38997.61,Prospecting,Partnership Pipeline,False,False,2025-11-13 16:50:40.592063,2025-12-01 16:50:40.592065,64,Mock Data
DEAL_0882,Deal 882,CUST_1968,63266.5,Proposal,Partnership Pipeline,False,False,2025-11-23 16:50:40.592086,2025-09-06 16:50:40.592088,71,Mock Data
DEAL_0883,Deal 883,CUST_2263,625.48,Proposal,Sales Pipeline,False,False,2025-11-20 16:50:40.592108,2025-11-12 16:50:40.592111,29,Mock Data
DEAL_0884,Deal 884,CUST_4938,33528.13,Qualification,Sales Pipeline,False,False,2025-12-11 16:50:40.592132,2025-11-24 16:50:40.592134,48,Mock Data
DEAL_0885,Deal 885,CUST_1233,13300.01,Closed Lost,Consulting Pipeline,True,False,2025-11-02 16:50:40.592154,2025-10-19 16:50:40.592157,0,Mock Data
DEAL_0886,Deal 886,CUST_2697,1611.65,Closed Won,Sales Pipeline,True,True,2025-11-17 16:50:40.592178,2025-08-21 16:50:40.592181,100,Mock Data
DEAL_0887,Deal 887,CUST_2698,6306.55,Negotiation,Partnership Pipeline,False,False,2025-11-15 16:50:40.592201,2025-10-26 16:50:40.592204,68,Mock Data
DEAL_0888,Deal 888,CUST_2119,740.72,Negotiation,Consulting Pipeline,False,False,2025-12-25 16:50:40.592225,2025-07-28 16:50:40.592227,20,Mock Data
DEAL_0889,Deal 889,CUST_2696,3389.61,Negotiation,Partnership Pipeline,False,False,2025-11-15 16:50:40.592248,2025-11-13 16:50:40.592251,60,Mock Data
DEAL_0890,Deal 890,CUST_4648,7763.15,Prospecting,Sales Pipeline,False,False,2025-12-03 16:50:40.592271,2025-08-24 16:50:40.592274,19,Mock Data
DEAL_0891,Deal 891,CUST_4452,544.49,Prospecting,Partnership Pipeline,False,False,2025-12-25 16:50:40.592294,2025-11-06 16:50:40.592297,52,Mock Data
DEAL_0892,Deal 892,CUST_2622,86.4,Prospecting,Consulting Pipeline,False,False,2025-12-22 16:50:40.592318,2025-06-23 16:50:40.592320,22,Mock Data
DEAL_0893,Deal 893,CUST_2974,58.1,Negotiation,Sales Pipeline,False,False,2025-11-29 16:50:40.592340,2025-11-02 16:50:40.592343,12,Mock Data
DEAL_0894,Deal 894,CUST_4815,6584.49,Prospecting,Partnership Pipeline,False,False,2025-12-11 16:50:40.592363,2025-09-18 16:50:40.592366,64,Mock Data
DEAL_0895,Deal 895,CUST_4610,48441.99,Closed Lost,Sales Pipeline,True,False,2025-09-27 16:50:40.592387,2025-09-30 16:50:40.592389,0,Mock Data
DEAL_0896,Deal 896,CUST_2800,350301.76,Qualification,Consulting Pipeline,False,False,2025-11-10 16:50:40.592408,2025-08-04 16:50:40.592411,15,Mock Data
DEAL_0897,Deal 897,CUST_0681,35711.01,Proposal,Sales Pipeline,False,False,2026-01-05 16:50:40.592432,2025-09-16 16:50:40.592435,60,Mock Data
DEAL_0898,Deal 898,CUST_3756,6355.97,Negotiation,Partnership Pipeline,False,False,2025-12-21 16:50:40.592456,2025-12-01 16:50:40.592458,46,Mock Data
DEAL_0899,Deal 899,CUST_3673,620.56,Prospecting,Consulting Pipeline,False,False,2025-12-18 16:50:40.592479,2025-08-07 16:50:40.592481,43,Mock Data
DEAL_0900,Deal 900,CUST_0171,6215.69,Prospecting,Sales Pipeline,False,False,2025-12-11 16:50:40.592502,2025-11-30 16:50:40.592504,84,Mock Data
DEAL_0901,Deal 901,CUST_0119,3503.52,Closed Won,Consulting Pipeline,True,True,2025-09-28 16:50:40.592524,2025-07-11 16:50:40.592527,100,Mock Data
DEAL_0902,Deal 902,CUST_3660,745.33,Negotiation,Consulting Pipeline,False,False,2026-01-03 16:50:40.592545,2025-09-24 16:50:40.592548,37,Mock Data
DEAL_0903,Deal 903,CUST_4281,6096.21,Closed Lost,Consulting Pipeline,True,False,2025-10-12 16:50:40.592568,2025-08-08 16:50:40.592571,0,Mock Data
DEAL_0904,Deal 904,CUST_3443,1234.33,Proposal,Partnership Pipeline,False,False,2025-12-12 16:50:40.592589,2025-08-06 16:50:40.592616,60,Mock Data
DEAL_0905,Deal 905,CUST_1443,124.34,Qualification,Sales Pipeline,False,False,2025-12-31 16:50:40.592637,2025-10-20 16:50:40.592639,21,Mock Data
DEAL_0906,Deal 906,CUST_3808,22638.22,Prospecting,Sales Pipeline,False,False,2026-01-06 16:50:40.592659,2025-08-24 16:50:40.592662,11,Mock Data
DEAL_0907,Deal 907,CUST_1926,5252.52,Qualification,Consulting Pipeline,False,False,2025-11-12 16:50:40.592682,2025-10-10 16:50:40.592685,69,Mock Data
DEAL_0908,Deal 908,CUST_1734,4132.93,Closed Lost,Consulting Pipeline,True,False,2025-12-07 16:50:40.592705,2025-11-26 16:50:40.592707,0,Mock Data
DEAL_0909,Deal 909,CUST_2059,2418.88,Proposal,Partnership Pipeline,False,False,2025-11-14 16:50:40.592726,2025-07-28 16:50:40.592729,50,Mock Data
DEAL_0910,Deal 910,CUST_3911,162.1,Qualification,Sales Pipeline,False,False,2025-11-13 16:50:40.592750,2025-11-04 16:50:40.592758,54,Mock Data
DEAL_0911,Deal 911,CUST_0780,4973.51,Closed Lost,Consulting Pipeline,True,False,2025-09-11 16:50:40.592782,2025-10-05 16:50:40.592784,0,Mock Data
DEAL_0912,Deal 912,CUST_4769,1309.13,Prospecting,Consulting Pipeline,False,False,2025-12-25 16:50:40.592804,2025-11-15 16:50:40.592807,72,Mock Data
DEAL_0913,Deal 913,CUST_2224,286.35,Proposal,Sales Pipeline,False,False,2025-11-22 16:50:40.592828,2025-07-18 16:50:40.592831,74,Mock Data
DEAL_0914,Deal 914,CUST_4703,4998.39,Prospecting,Sales Pipeline,False,False,2026-01-01 16:50:40.592851,2025-07-25 16:50:40.592854,44,Mock Data
DEAL_0915,Deal 915,CUST_1634,7961.11,Closed Won,Partnership Pipeline,True,True,2025-10-15 16:50:40.592874,2025-08-10 16:50:40.592877,100,Mock Data
DEAL_0916,Deal 916,CUST_0733,277.75,Proposal,Partnership Pipeline,False,False,2025-12-30 16:50:40.592895,2025-07-10 16:50:40.592898,17,Mock Data
DEAL_0917,Deal 917,CUST_4854,1789.65,Qualification,Consulting Pipeline,False,False,2025-12-21 16:50:40.592918,2025-09-27 16:50:40.592921,63,Mock Data
DEAL_0918,Deal 918,CUST_4224,5514.35,Negotiation,Consulting Pipeline,False,False,2025-11-24 16:50:40.592942,2025-07-07 16:50:40.592945,14,Mock Data
DEAL_0919,Deal 919,CUST_1244,3998.33,Closed Lost,Partnership Pipeline,True,False,2025-10-26 16:50:40.592965,2025-08-19 16:50:40.592967,0,Mock Data
DEAL_0920,Deal 920,CUST_3595,680.71,Closed Won,Sales Pipeline,True,True,2025-10-30 16:50:40.592986,2025-07-22 16:50:40.592988,100,Mock Data
DEAL_0921,Deal 921,CUST_3270,28641.96,Negotiation,Partnership Pipeline,False,False,2025-11-10 16:50:40.593007,2025-07-20 16:50:40.593010,31,Mock Data
DEAL_0922,Deal 922,CUST_3125,1531.42,Proposal,Partnership Pipeline,False,False,2025-11-16 16:50:40.593030,2025-10-09 16:50:40.593033,43,Mock Data
DEAL_0923,Deal 923,CUST_2721,124.43,Proposal,Partnership Pipeline,False,False,2025-11-11 16:50:40.593053,2025-11-05 16:50:40.593056,86,Mock Data
DEAL_0924,Deal 924,CUST_4018,31.27,Closed Lost,Consulting Pipeline,True,False,2025-09-29 16:50:40.593076,2025-08-24 16:50:40.593079,0,Mock Data
DEAL_0925,Deal 925,CUST_3172,6465.74,Prospecting,Consulting Pipeline,False,False,2025-11-29 16:50:40.593097,2025-11-17 16:50:40.593100,20,Mock Data
DEAL_0926,Deal 926,CUST_1955,31685.39,Proposal,Partnership Pipeline,False,False,2026-01-01 16:50:40.593120,2025-09-10 16:50:40.593123,19,Mock Data
DEAL_0927,Deal 927,CUST_4787,43.47,Closed Won,Partnership Pipeline,True,True,2025-09-11 16:50:40.593144,2025-11-19 16:50:40.593146,100,Mock Data
DEAL_0928,Deal 928,CUST_2220,3897.64,Closed Won,Consulting Pipeline,True,True,2025-10-05 16:50:40.593165,2025-07-31 16:50:40.593167,100,Mock Data
DEAL_0929,Deal 929,CUST_2804,23919.15,Closed Won,Partnership Pipeline,True,True,2025-10-01 16:50:40.593186,2025-07-30 16:50:40.593189,100,Mock Data
DEAL_0930,Deal 930,CUST_4547,11.58,Qualification,Consulting Pipeline,False,False,2026-01-04 16:50:40.593207,2025-09-08 16:50:40.593210,42,Mock Data
DEAL_0931,Deal 931,CUST_2254,130.74,Prospecting,Sales Pipeline,False,False,2025-12-27 16:50:40.593230,2025-10-10 16:50:40.593233,24,Mock Data
DEAL_0932,Deal 932,CUST_0091,6140.46,Closed Lost,Consulting Pipeline,True,False,2025-11-28 16:50:40.593253,2025-11-11 16:50:40.593256,0,Mock Data
DEAL_0933,Deal 933,CUST_1972,695.72,Proposal,Sales Pipeline,False,False,2025-12-20 16:50:40.593274,2025-06-28 16:50:40.593277,64,Mock Data
DEAL_0934,Deal 934,CUST_2789,11118.37,Proposal,Partnership Pipeline,False,False,2026-01-05 16:50:40.593297,2025-09-15 16:50:40.593299,45,Mock Data
DEAL_0935,Deal 935,CUST_3498,42169.07,Prospecting,Consulting Pipeline,False,False,2025-12-20 16:50:40.593320,2025-10-23 16:50:40.593322,41,Mock Data
DEAL_0936,Deal 936,CUST_0935,52.17,Qualification,Partnership Pipeline,False,False,2026-01-02 16:50:40.593343,2025-11-20 16:50:40.593345,77,Mock Data
DEAL_0937,Deal 937,CUST_0363,124.83,Qualification,Partnership Pipeline,False,False,2025-11-19 16:50:40.593366,2025-11-26 16:50:40.593369,51,Mock Data
DEAL_0938,Deal 938,CUST_1968,883.99,Negotiation,Partnership Pipeline,False,False,2026-01-05 16:50:40.593389,2025-07-23 16:50:40.593392,39,Mock Data
DEAL_0939,Deal 939,CUST_0422,45327.35,Proposal,Sales Pipeline,False,False,2026-01-05 16:50:40.593413,2025-12-03 16:50:40.593416,60,Mock Data
DEAL_0940,Deal 940,CUST_4636,1727.21,Negotiation,Consulting Pipeline,False,False,2025-12-12 16:50:40.593436,2025-08-10 16:50:40.593439,82,Mock Data
DEAL_0941,Deal 941,CUST_4768,2781.99,Closed Lost,Consulting Pipeline,True,False,2025-12-07 16:50:40.593459,2025-07-18 16:50:40.593462,0,Mock Data
DEAL_0942,Deal 942,CUST_1942,384.51,Closed Won,Partnership Pipeline,True,True,2025-12-05 16:50:40.593481,2025-07-27 16:50:40.593483,100,Mock Data
DEAL_0943,Deal 943,CUST_1874,376.94,Qualification,Consulting Pipeline,False,False,2025-11-14 16:50:40.593516,2025-11-02 16:50:40.593521,69,Mock Data
DEAL_0944,Deal 944,CUST_3164,792.29,Qualification,Sales Pipeline,False,False,2025-11-22 16:50:40.593544,2025-10-06 16:50:40.593547,14,Mock Data
DEAL_0945,Deal 945,CUST_0180,13113.19,Proposal,Consulting Pipeline,False,False,2025-12-17 16:50:40.593568,2025-07-13 16:50:40.593571,19,Mock Data
DEAL_0946,Deal 946,CUST_0619,13361.52,Closed Lost,Sales Pipeline,True,False,2025-10-05 16:50:40.593592,2025-10-25 16:50:40.593594,0,Mock Data
DEAL_0947,Deal 947,CUST_0250,6041.71,Negotiation,Sales Pipeline,False,False,2025-11-13 16:50:40.593613,2025-07-06 16:50:40.593616,46,Mock Data
DEAL_0948,Deal 948,CUST_3110,1108.95,Closed Won,Partnership Pipeline,True,True,2025-11-09 16:50:40.593636,2025-10-30 16:50:40.593639,100,Mock Data
DEAL_0949,Deal 949,CUST_0129,2766.76,Closed Won,Partnership Pipeline,True,True,2025-11-22 16:50:40.593658,2025-07-17 16:50:40.593660,100,Mock Data
DEAL_0950,Deal 950,CUST_3196,891.93,Qualification,Sales Pipeline,False,False,2025-12-07 16:50:40.593680,2025-08-25 16:50:40.593682,33,Mock Data
DEAL_0951,Deal 951,CUST_1900,1046.4,Closed Lost,Partnership Pipeline,True,False,2025-12-01 16:50:40.593703,2025-11-02 16:50:40.593706,0,Mock Data
DEAL_0952,Deal 952,CUST_2897,421.09,Closed Lost,Partnership Pipeline,True,False,2025-10-14 16:50:40.593724,2025-06-15 16:50:40.593727,0,Mock Data
DEAL_0953,Deal 953,CUST_0675,483.75,Qualification,Partnership Pipeline,False,False,2025-12-22 16:50:40.593746,2025-07-18 16:50:40.593749,65,Mock Data
DEAL_0954,Deal 954,CUST_2283,1232.53,Proposal,Sales Pipeline,False,False,2026-01-01 16:50:40.593770,2025-12-02 16:50:40.593773,33,Mock Data
DEAL_0955,Deal 955,CUST_0345,10887.71,Proposal,Consulting Pipeline,False,False,2025-11-17 16:50:40.593793,2025-08-11 16:50:40.593796,19,Mock Data
DEAL_0956,Deal 956,CUST_3103,18722.38,Qualification,Consulting Pipeline,False,False,2025-11-25 16:50:40.593816,2025-09-24 16:50:40.593819,38,Mock Data
DEAL_0957,Deal 957,CUST_0241,38.01,Proposal,Sales Pipeline,False,False,2025-12-28 16:50:40.593839,2025-11-20 16:50:40.593842,52,Mock Data
DEAL_0958,Deal 958,CUST_2537,13491.03,Negotiation,Sales Pipeline,False,False,2025-12-09 16:50:40.593862,2025-08-20 16:50:40.593865,85,Mock Data
DEAL_0959,Deal 959,CUST_1290,1835.41,Negotiation,Partnership Pipeline,False,False,2025-11-24 16:50:40.593886,2025-09-12 16:50:40.593889,70,Mock Data
DEAL_0960,Deal 960,CUST_1447,483.15,Prospecting,Partnership Pipeline,False,False,2025-11-26 16:50:40.593909,2025-10-17 16:50:40.593912,54,Mock Data
DEAL_0961,Deal 961,CUST_4143,8417.0,Prospecting,Sales Pipeline,False,False,2025-12-09 16:50:40.593932,2025-07-08 16:50:40.593935,58,Mock Data
DEAL_0962,Deal 962,CUST_0414,6297.19,Closed Lost,Partnership Pipeline,True,False,2025-11-06 16:50:40.593955,2025-06-17 16:50:40.593958,0,Mock Data
DEAL_0963,Deal 963,CUST_2363,1786.29,Negotiation,Consulting Pipeline,False,False,2025-12-27 16:50:40.593977,2025-09-11 16:50:40.593980,71,Mock Data
DEAL_0964,Deal 964,CUST_0167,3782.68,Negotiation,Consulting Pipeline,False,False,2025-11-29 16:50:40.594000,2025-07-10 16:50:40.594003,83,Mock Data
DEAL_0965,Deal 965,CUST_0210,8308.06,Qualification,Partnership Pipeline,False,False,2025-12-14 16:50:40.594023,2025-07-05 16:50:40.594026,13,Mock Data
DEAL_0966,Deal 966,CUST_3564,55970.71,Closed Won,Partnership Pipeline,True,True,2025-10-19 16:50:40.594046,2025-11-26 16:50:40.594049,100,Mock Data
DEAL_0967,Deal 967,CUST_0579,9973.64,Proposal,Sales Pipeline,False,False,2025-11-10 16:50:40.594068,2025-06-27 16:50:40.594071,60,Mock Data
DEAL_0968,Deal 968,CUST_2214,3781.98,Proposal,Partnership Pipeline,False,False,2025-12-10 16:50:40.594091,2025-06-18 16:50:40.594094,27,Mock Data
DEAL_0969,Deal 969,CUST_2528,3181.86,Qualification,Sales Pipeline,False,False,2025-12-06 16:50:40.594115,2025-08-29 16:50:40.594118,50,Mock Data
DEAL_0970,Deal 970,CUST_1619,10129.56,Qualification,Consulting Pipeline,False,False,2025-12-24 16:50:40.594138,2025-09-05 16:50:40.594140,26,Mock Data
DEAL_0971,Deal 971,CUST_2067,122.16,Qualification,Consulting Pipeline,False,False,2025-12-19 16:50:40.594161,2025-07-08 16:50:40.594163,28,Mock Data
DEAL_0972,Deal 972,CUST_1009,22687.93,Proposal,Partnership Pipeline,False,False,2025-12-20 16:50:40.594184,2025-08-13 16:50:40.594186,47,Mock Data
DEAL_0973,Deal 973,CUST_2525,31456.99,Proposal,Consulting Pipeline,False,False,2025-12-05 16:50:40.594207,2025-08-30 16:50:40.594210,77,Mock Data
DEAL_0974,Deal 974,CUST_0857,90.75,Closed Won,Sales Pipeline,True,True,2025-10-26 16:50:40.594232,2025-12-09 16:50:40.594234,100,Mock Data
DEAL_0975,Deal 975,CUST_3067,791.48,Closed Won,Consulting Pipeline,True,True,2025-11-29 16:50:40.594253,2025-10-11 16:50:40.594256,100,Mock Data
DEAL_0976,Deal 976,CUST_0238,105.52,Closed Lost,Partnership Pipeline,True,False,2025-12-02 16:50:40.594275,2025-12-03 16:50:40.594278,0,Mock Data
DEAL_0977,Deal 977,CUST_0746,2256.71,Closed Lost,Consulting Pipeline,True,False,2025-11-12 16:50:40.594296,2025-07-22 16:50:40.594299,0,Mock Data
DEAL_0978,Deal 978,CUST_1179,3041.15,Prospecting,Partnership Pipeline,False,False,2025-11-29 16:50:40.594318,2025-07-16 16:50:40.594320,81,Mock Data
