date,disaster_type,location,title,source,category,wind_speed,rainfall,casualties,damages,forecast,url,scrape_time
2019-07-20,"Lũ, lũ quét",,"Khuyến khích các tổ chức, cá nhân tham gia vào hoạt động khí tượng thuỷ văn",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,"Khuyến khích các tổ chức, cá nhân tham gia vào hoạt động khí tượng thuỷ văn
(Dân trí) - Thứ trưởng Bộ Tài nguyên và Môi trường Lê Công Thành cho rằng, năng lực của ngành khí tượng thuỷ văn Việt Nam đã có bước nâng cao, thể hiện ở việc Tổ chức Khí tượng Thế giới đã chọn Việt Nam làm Trung tâm dự báo hỗ trợ khu vực Đông Nam Á về bão, mưa lớn, gió mạnh và dự kiến mở rộng phạm vi hỗ trợ sang lũ, lũ quét",https://dantri.com.vn/thoi-su/khuyen-khich-cac-to-chuc-ca-nhan-tham-gia-vao-hoat-dong-khi-tuong-thuy-van-20190624163825966.htm,2025-12-06T13:42:52.995398
2025-12-04,"Lũ, lũ quét","Quảng Ninh, Khánh Hòa","Dự báo xuất hiện đợt lũ mới trên sông Cái Nha Trang, nhiều nơi bị ngập",Dân Trí,Thiên tai khí tượng – thủy văn,,7mm,,,"Dự báo xuất hiện đợt lũ mới trên sông Cái Nha Trang, nhiều nơi bị ngập
(Dân trí) - Cơ quan chức năng dự báo trong 24 giờ tới, sông Cái Nha Trang (Khánh Hòa) có khả năng xuất hiện đợt lũ mới, với đỉnh lũ ở mức báo động 2-3",https://dantri.com.vn/thoi-su/du-bao-xuat-hien-dot-lu-moi-tren-song-cai-nha-trang-nhieu-noi-bi-ngap-20251204084903319.htm,2025-12-06T13:42:53.733202
2025-11-14,"Lũ, lũ quét","Đà Nẵng, Quảng Nam",Có thể xuất hiện đợt lũ lớn kéo dài trên các sông ở Đà Nẵng,Dân Trí,Thiên tai khí tượng – thủy văn,,200-400mm,,,"Có thể xuất hiện đợt lũ lớn kéo dài trên các sông ở Đà Nẵng
(Dân trí) - Trong 5 ngày tới, lũ trên các sông tại thành phố Đà Nẵng được dự báo sẽ lên báo động III, có nơi vượt mức báo động, rất nguy hiểm",https://dantri.com.vn/thoi-su/co-the-xuat-hien-dot-lu-lon-keo-dai-tren-cac-song-o-da-nang-20251114170713036.htm,2025-12-06T13:42:55.074517
2016-08-18,"Lũ, lũ quét","Quảng Ninh, Hải Phòng, Thanh Hóa, Nghệ An, Hà Tĩnh, Quảng Bình, Bình Thuận, Biển Đông, Trường Sa, vịnh Bắc Bộ","Cảnh báo mưa lớn, lũ, lũ quét, sạt lở đất",Dân Trí,Thiên tai khí tượng – thủy văn,cấp 8-9,200-300mm,,,"Trung tâm Dự báo Khí tượng Thủy văn Trung ương cho biết: Trong 6 giờ vừa qua bão số 3 (tên quốc tế là Dianmu) di chuyển theo hướng Tây Nam, tốc độ 15km/h",https://dantri.com.vn/thoi-su/canh-bao-mua-lon-lu-lu-quet-sat-lo-dat-20160818190952013.htm,2025-12-06T13:42:56.333587
2025-12-04,"Lũ, lũ quét","Thanh Hóa, Nghệ An, Quảng Trị, Đà Nẵng, Phú Yên, Khánh Hòa, Đắk Lắk, Lâm Đồng, Biển Đông","""Chưa năm nào ghi nhận lũ lịch sử đặc biệt lớn cùng xuất hiện tại 20 sông""",Dân Trí,Thiên tai khí tượng – thủy văn,cấp 3,739mm,,,"Dự báo tháng 1-5/2026, ít có khả năng xuất hiện bão/áp thấp nhiệt đới trên khu vực Biển Đông",https://dantri.com.vn/thoi-su/chua-nam-nao-ghi-nhan-lu-lich-su-dac-biet-lon-cung-xuat-hien-tai-20-song-20251204102324665.htm,2025-12-06T13:42:56.916283
2025-11-26,"Lũ, lũ quét","Nghệ An, Bình Định, Phú Yên, Đắk Lắk","Tiểu thương đóng cửa hàng, bệnh nhân ung thư quên mệt cứu trợ vùng lũ",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,,https://dantri.com.vn/doi-song/tieu-thuong-dong-cua-hang-benh-nhan-ung-thu-quen-met-cuu-tro-vung-lu-20251125124202365.htm,2025-12-06T13:42:57.724545
2018-07-09,"Lũ, lũ quét","Hà Nội, Biển Đông","Nửa năm nếm trải 14 loại thiên tai, cả nước thiệt hại 870 tỷ đồng",Dân Trí,Thiên tai khí tượng – thủy văn,,,23 người chết,870 tỷ đồng,"Bài học kinh nghiệm rút ra sau đợt mưa lũ ở các tỉnh miền núi phía Bắc là sự vào cuộc quyết liệt từ Trung ương đến địa phương trong cảnh báo, dự báo, tổ chức ứng phó, xử lý và khắc phục",https://dantri.com.vn/thoi-su/nua-nam-nem-trai-14-loai-thien-tai-ca-nuoc-thiet-hai-870-ty-dong-20180709190859373.htm,2025-12-06T13:42:58.622211
2025-11-21,"Lũ, lũ quét","Hà Tĩnh, Đà Nẵng, Quảng Ngãi, Khánh Hòa, Lâm Đồng",“Lũ quét và sạt lở đất đang là một thách thức lớn không chỉ với Việt Nam”,Dân Trí,Thiên tai khí tượng – thủy văn,,50mm,750 người chết,,"“Lũ quét và sạt lở đất đang là một thách thức lớn không chỉ với Việt Nam”
(Dân trí) - ""Lũ quét và sạt lở đất xảy ra rất nhanh, không thể dự báo được mà chỉ có thể cảnh báo",https://dantri.com.vn/thoi-su/lu-quet-va-sat-lo-dat-dang-la-mot-thach-thuc-lon-khong-chi-voi-viet-nam-20251121134014404.htm,2025-12-06T13:42:59.511631
2025-11-22,"Lũ, lũ quét","Phú Yên, Đắk Lắk","Nơi cơn ""đại hồng thủy"" vừa đi qua",Dân Trí,Thiên tai khí tượng – thủy văn,,,27 người chết,,,https://dantri.com.vn/thoi-su/noi-con-dai-hong-thuy-vua-di-qua-20251122133959064.htm,2025-12-06T13:43:00.499631
2025-12-05,"Lũ, lũ quét","Hà Nội, Thanh Hóa, Nghệ An, Quảng Trị",“Người dân mong các bác sĩ như mong nắng sau bão”,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,,https://dantri.com.vn/tam-long-nhan-ai/nguoi-dan-mong-cac-bac-si-nhu-mong-nang-sau-bao-20251205124453043.htm,2025-12-06T13:43:01.120158
2025-11-20,"Lũ, lũ quét",Lâm Đồng,"Nước lũ cuốn trôi vườn sen đá tiền tỷ ở Đà Lạt, chủ vườn bất lực khóc ròng",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,"Bởi vậy, dù liên tục theo dõi và cập nhật thông tin dự báo thời tiết, anh Vương cùng nhân viên chỉ làm một số biện pháp phòng chống đơn giản",https://dantri.com.vn/doi-song/nuoc-lu-cuon-troi-vuon-sen-da-tien-ty-o-da-lat-chu-vuon-bat-luc-khoc-rong-20251120135619657.htm,2025-12-06T13:43:02.260562
2017-10-16,"Lũ, lũ quét",,"""Phá sơn lâm""- lời nguyền của rừng xanh đã thành sự thật",Dân Trí,Thiên tai khí tượng – thủy văn,,,100 người chết,,,https://dantri.com.vn/blog/pha-son-lam-loi-nguyen-cua-rung-xanh-da-thanh-su-that-20171016050719923.htm,2025-12-06T13:43:03.438724
2025-11-29,"Lũ, lũ quét",Đắk Lắk,Hòa Thịnh ấm lòng sau lũ dữ với đủ mọi dịch vụ 0 đồng,Dân Trí,Thiên tai khí tượng – thủy văn,,,,610 tỷ đồng,,https://dantri.com.vn/thoi-su/hoa-thinh-am-long-sau-lu-du-voi-du-moi-dich-vu-0-dong-20251129132044462.htm,2025-12-06T13:43:04.022416
2025-11-22,"Lũ, lũ quét",Lâm Đồng,Cảnh hoang tàn sau khi nước rút ở vùng lũ Phú Yên,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,,https://dantri.com.vn/thoi-su/canh-hoang-tan-sau-khi-nuoc-rut-o-vung-lu-phu-yen-20251122082510066.htm,2025-12-06T13:43:05.321455
2025-12-01,"Lũ, lũ quét","Quảng Nam, Bình Định, Phú Yên, Trường Sa",Ký túc xá ở TPHCM miễn phí gần một năm cho hàng chục sinh viên vùng lũ,Dân Trí,Thiên tai khí tượng – thủy văn,,,,,,https://dantri.com.vn/giao-duc/ky-tuc-xa-o-tphcm-mien-phi-gan-mot-nam-cho-hang-chuc-sinh-vien-vung-lu-20251201011559133.htm,2025-12-06T13:43:05.913588
2025-09-30,"Lũ, lũ quét","Quảng Ninh, Thanh Hóa, Nghệ An, Hà Tĩnh","Cảnh báo nguy cơ rất cao về lũ quét, sạt lở đất ở nhiều địa phương miền Bắc",Dân Trí,Thiên tai khí tượng – thủy văn,cấp 1,4mm,,,"Trung tâm Dự báo khí tượng thủy văn quốc gia cho biết do ảnh hưởng của hoàn lưu bão Bualoi (bão số 10) trong 24 giờ qua (từ 10h ngày 29/9 đến 10h ngày 30/9), các tỉnh Bắc Bộ, Thanh Hóa và Nghệ An đã có mưa to, có nơi mưa rất to",https://dantri.com.vn/thoi-su/canh-bao-nguy-co-rat-cao-ve-lu-quet-sat-lo-dat-o-nhieu-dia-phuong-mien-bac-20250930112922783.htm,2025-12-06T13:43:06.497014
2025-11-26,"Lũ, lũ quét","Đà Nẵng, Quảng Ngãi, Khánh Hòa, Gia Lai, Đắk Lắk, Lâm Đồng, Biển Đông, Hoàng Sa, Trường Sa",Điểm bất thường của cơn bão Koto,Dân Trí,Thiên tai khí tượng – thủy văn,"cấp 8, giật cấp 10",50-100mm,108 người chết,14.000 tỷ đồng,"Ông Mai Văn Khiêm, Giám đốc Trung tâm dự báo Khí tượng thủy văn quốc gia cho biết sáng 26/11, bão số 15 mạnh cấp 8, giật cấp 10, cách quần đảo Trường Sa khoảng 400km về phía đông đông bắc",https://dantri.com.vn/thoi-su/diem-bat-thuong-cua-con-bao-koto-20251126143030776.htm,2025-12-06T13:43:07.450705
2025-12-02,"Lũ, lũ quét","Hải Phòng, Hà Nội, Nghệ An","Lũ “lấy mất” trường, thầy cô đi xin từng cuốn vở, gieo mùa chữ mới",Dân Trí,Thiên tai khí tượng – thủy văn,,,,,,https://dantri.com.vn/giao-duc/lu-lay-mat-truong-thay-co-di-xin-tung-cuon-vo-gieo-mua-chu-moi-20251129114244994.htm,2025-12-06T13:43:08.479627
2025-11-25,"Lũ, lũ quét","Đắk Lắk, Biển Đông","Ứng phó bão, Đắk Lắk yêu cầu thủy điện vận hành ""không gây lũ nhân tạo""",Dân Trí,Thiên tai khí tượng – thủy văn,,150-250mm,,,"Theo Trung tâm Dự báo khí tượng thủy văn quốc gia, áp thấp nhiệt đới ở biển Đông có khả năng mạnh lên thành bão ảnh hưởng trực tiếp đến các tỉnh Trung Bộ, trong đó có tỉnh Đắk Lắk và gây mưa lớn ngày 28-29/11, với lượng mưa phổ biến 150-250mm, có nơi trên 350mm",https://dantri.com.vn/thoi-su/ung-pho-bao-dak-lak-yeu-cau-thuy-dien-van-hanh-khong-gay-lu-nhan-tao-20251124233046166.htm,2025-12-06T13:43:09.080817
2025-12-01,"Lũ, lũ quét","Phú Yên, Đồng Nai",Phận nghèo trong lũ,VnExpress,Thiên tai khí tượng – thủy văn,,,,,"Chính quyền liên tục thông báo lưu lượng xả lũ và dự báo mực nước để bà con biết"", Lam hiến kế cho nhà chức trách",https://vnexpress.net/phan-ngheo-trong-lu-4988284.html,2025-12-06T13:42:00.469616
2025-11-24,"Lũ, lũ quét","Hà Nội, Phú Yên, Khánh Hòa, Gia Lai",Người vùng lũ cần cứu trợ gì ngoài mì tôm?,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/nguoi-vung-lu-can-cuu-tro-gi-ngoai-mi-tom-4984085.html,2025-12-06T13:42:01.728438
2025-11-27,"Lũ, lũ quét","Khánh Hòa, Gia Lai, Đắk Lắk",Đỡ đầu sinh viên khó khăn sau lũ,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/do-dau-sinh-vien-kho-khan-sau-lu-4986590.html,2025-12-06T13:42:03.473309
2025-11-03,"Lũ, lũ quét",Lâm Đồng,Bờ bao hai hồ vỡ 85 m đã gây lũ quét ở Lâm Đồng,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/bo-bao-hai-ho-vo-85-m-da-gay-lu-quet-o-lam-dong-4959335.html,2025-12-06T13:42:04.750828
2025-07-09,"Lũ, lũ quét",,Khoảnh khắc lũ quét cuốn trôi nhà ở Mỹ,VnExpress,Thiên tai khí tượng – thủy văn,,,161 người mất tích,,,https://vnexpress.net/khoanh-khac-lu-quet-cuon-troi-nha-o-my-4912140.html,2025-12-06T13:42:05.857822
2025-11-29,"Lũ, lũ quét",,Dùng bạt bảo vệ cả căn nhà trước nước lũ,VnExpress,Thiên tai khí tượng – thủy văn,,,100 người chết,,,https://vnexpress.net/dung-bat-bao-ve-ca-can-nha-truoc-nuoc-lu-4987670.html,2025-12-06T13:42:06.437050
2025-11-27,"Lũ, lũ quét",,BEST Express khôi phục các tuyến vận chuyển sau lũ,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/best-express-khoi-phuc-cac-tuyen-van-chuyen-sau-lu-4986991.html,2025-12-06T13:42:07.807471
2025-11-25,"Lũ, lũ quét","Phú Yên, Khánh Hòa, Lâm Đồng",Bán tháo lúa sau lũ,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/ban-thao-lua-sau-lu-4985618.html,2025-12-06T13:42:09.340026
2025-11-25,"Lũ, lũ quét",,Đề xuất giải pháp ngắn hạn ứng phó lũ lụt,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/de-xuat-giai-phap-ngan-han-ung-pho-lu-lut-4985753.html,2025-12-06T13:42:10.637613
2025-11-22,"Lũ, lũ quét",Hà Tĩnh,"Đói, rét ở vùng lũ",VnExpress,Thiên tai khí tượng – thủy văn,,,55 người chết,,,https://vnexpress.net/doi-ret-o-vung-lu-4974728.html,2025-12-06T13:42:11.771792
2025-07-05,"Lũ, lũ quét",,"Lũ quét tại bang Mỹ, ít nhất 13 người chết",VnExpress,Thiên tai khí tượng – thủy văn,,300 mm,,,,https://vnexpress.net/lu-quet-tai-bang-my-it-nhat-13-nguoi-chet-4910391.html,2025-12-06T13:42:12.990844
2025-11-15,"Lũ, lũ quét",,Sống chung 'lũ nghèo' miền Tây,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/song-chung-lu-ngheo-mien-tay-4964078.html,2025-12-06T13:42:14.324900
2025-12-05,"Lũ, lũ quét",Hà Nội,Giá ớt tăng gấp ba lần sau bão lũ,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/gia-ot-tang-gap-ba-lan-sau-bao-lu-4989822.html,2025-12-06T13:42:14.948044
2025-12-05,"Lũ, lũ quét",,Nạn phá rừng biến nước lũ thành 'bão đạn' ở Indonesia,VnExpress,Thiên tai khí tượng – thủy văn,,406 mm,460 người mất tích,,,https://vnexpress.net/nan-pha-rung-bien-nuoc-lu-thanh-bao-dan-o-indonesia-4989789.html,2025-12-06T13:42:15.539943
2025-07-07,"Lũ, lũ quét",,Đêm kinh hoàng trong trận lũ quét ở Texas,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/dem-kinh-hoang-trong-tran-lu-quet-o-texas-4910900.html,2025-12-06T13:42:17.553486
2025-11-17,"Lũ, lũ quét",,Lũ tràn về đô thị Huế,VnExpress,Thiên tai khí tượng – thủy văn,,80-150 mm,,,"Đài Khí tượng Thủy văn TP Huế dự báo từ sáng nay đến ngày 19/11, Huế tiếp tục mưa rất to",https://vnexpress.net/lu-tran-ve-do-thi-hue-4964746.html,2025-12-06T13:42:19.071329
2025-11-24,"Lũ, lũ quét","Hà Nội, Quảng Trị, Đà Nẵng, Bình Định, Phú Yên, Khánh Hòa, Gia Lai",Nghệ sĩ vào vùng lũ tiếp tế nhu yếu phẩm,VnExpress,Thiên tai khí tượng – thủy văn,,,91 người chết,13.078 tỷ đồng,,https://vnexpress.net/nghe-si-vao-vung-lu-tiep-te-nhu-yeu-pham-4985231.html,2025-12-06T13:42:20.652218
2025-07-07,"Lũ, lũ quét",,82 người thiệt mạng do lũ quét ở Texas,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/82-nguoi-thiet-mang-do-lu-quet-o-texas-4910888.html,2025-12-06T13:42:22.117614
2025-11-26,"Lũ, lũ quét",,Khát nước sạch giữa rốn lũ,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/khat-nuoc-sach-giua-ron-lu-4985486.html,2025-12-06T13:42:23.903365
2025-08-16,"Lũ, lũ quét",,Hơn 340 người chết vì lũ quét ở Pakistan,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/hon-340-nguoi-chet-vi-lu-quet-o-pakistan-4927749.html,2025-12-06T13:42:25.369216
2025-07-08,"Lũ, lũ quét",,Hơn 100 người chết trong lũ quét ở Texas,VnExpress,Thiên tai khí tượng – thủy văn,,,84 người chết,,"""Đổ lỗi cho Tổng thống Trump về những trận lụt này là lời dối trá hiểm ác, không giúp ích gì cho thời điểm toàn quốc đang đau buồn này"", thư ký báo chí Nhà Trắng Karoline Leavitt nói ngày 7/7, thêm rằng Cơ quan Thời tiết Quốc gia đã ""phát cảnh báo và đưa ra dự báo kịp thời, chính xác""",https://vnexpress.net/hon-100-nguoi-chet-trong-lu-quet-o-texas-4911336.html,2025-12-06T13:42:26.841055
2025-11-24,"Lũ, lũ quét","Quảng Ngãi, Khánh Hòa, Gia Lai, Lâm Đồng",Gần 2.000 trường học đóng cửa vì lũ,VnExpress,Thiên tai khí tượng – thủy văn,cấp 1,,91 người chết,5 tỷ đồng,,https://vnexpress.net/gan-2-000-truong-hoc-dong-cua-vi-lu-4985660.html,2025-12-06T13:42:28.467721
2025-12-05,"Lũ, lũ quét","Bình Thuận, Lâm Đồng",Ôm phao cứu vườn thanh long trong lũ,VnExpress,Thiên tai khí tượng – thủy văn,,,,,"Theo Trung tâm Dự báo Khí tượng Thủy văn Quốc gia, ảnh hưởng của áp thấp nhiệt đới đã gây mưa lớn diện rộng tại Bình Thuận và các tỉnh lân cận từ đêm 3/12",https://vnexpress.net/om-phao-cuu-vuon-thanh-long-trong-lu-4990129.html,2025-12-06T13:42:29.142384
2025-11-28,"Lũ, lũ quét","Quảng Trị, Đà Nẵng, Khánh Hòa, Gia Lai, Lâm Đồng, Biển Đông",Bộ đội xây sửa nhà cho người dân vùng lũ,VnExpress,Thiên tai khí tượng – thủy văn,"cấp 10, giật cấp 13",,98 người chết,,,https://vnexpress.net/bo-doi-xay-sua-nha-cho-nguoi-dan-vung-lu-4987400.html,2025-12-06T13:42:31.404807
2025-12-06,"Lũ, lũ quét",Lâm Đồng,"Lâm Đồng hỗ trợ 120 triệu đồng cho mỗi căn nhà bị sập, trôi do lũ",VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/lam-dong-ho-tro-120-trieu-dong-cho-moi-can-nha-bi-sap-troi-do-lu-4990489.html,2025-12-06T13:42:32.733157
2025-12-06,"Lũ, lũ quét",,Cách Trung Quốc xây 'thành phố bọt biển' chống lũ lụt,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/cach-trung-quoc-xay-thanh-pho-bot-bien-chong-lu-lut-4990338.html,2025-12-06T13:42:33.554088
2025-10-12,"Lũ, lũ quét",Tây Ninh,Nghịch lý sợ lũ và chờ lũ,VnExpress,Thiên tai khí tượng – thủy văn,cấp 4,,,,,https://vnexpress.net/nghich-ly-so-lu-va-cho-lu-4950315.html,2025-12-06T13:42:35.060303
2025-07-09,"Lũ, lũ quét",,Tại sao lũ quét có sức tàn phá lớn?,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/tai-sao-lu-quet-co-suc-tan-pha-lon-4911358.html,2025-12-06T13:42:36.316427
2025-12-06,"Lũ, lũ quét",,Nỗi ám ảnh chạy lũ dồn dập ở Nha Trang,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/noi-am-anh-chay-lu-don-dap-o-nha-trang-4989871.html,2025-12-06T13:42:37.141009
2025-11-17,"Lũ, lũ quét",Quảng Trị,Cõng con vượt lũ đi chữa bệnh,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/cong-con-vuot-lu-di-chua-benh-4964392.html,2025-12-06T13:42:38.125511
2025-11-25,"Lũ, lũ quét","Tây Ninh, Đồng Nai",Hồ Dầu Tiếng xả lũ về sông Sài Gòn,VnExpress,Thiên tai khí tượng – thủy văn,,,,,"Công ty Khai thác Thủy lợi Miền Nam cho biết động thái này dựa trên dự báo của cơ quan khí tượng; hiện mực nước hồ ở cao trình 23,90 m, thấp hơn 0,5 m so với mực nước lớn nhất trước lũ (24,40 m)",https://vnexpress.net/ho-dau-tieng-xa-lu-ve-song-sai-gon-4985731.html,2025-12-06T13:42:39.262926
2025-12-01,"Lũ, lũ quét","Bình Định, Gia Lai","Người trồng mai, cúc Tết thiệt hại sau bão lũ",VnExpress,Thiên tai khí tượng – thủy văn,,,,84 tỷ đồng,,https://vnexpress.net/nguoi-trong-mai-cuc-tet-thiet-hai-sau-bao-lu-4988010.html,2025-12-06T13:42:40.657811
2025-10-09,"Lũ, lũ quét",,Sinh tồn trong lũ,VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/sinh-ton-trong-lu-4949020.html,2025-12-06T13:42:42.072103
2025-11-25,"Lũ, lũ quét",Phú Yên,"Làng homestay dừng kinh doanh, đón người dân chạy lũ",VnExpress,Thiên tai khí tượng – thủy văn,,,,,,https://vnexpress.net/lang-homestay-dung-kinh-doanh-don-nguoi-dan-chay-lu-4985720.html,2025-12-06T13:42:42.800322
2025-11-22,"Lũ, lũ quét","Quảng Ninh, Hải Phòng, Hà Nội, Đà Nẵng, Quảng Ngãi, Khánh Hòa, Gia Lai, Lâm Đồng",Lũ các sông đang xuống,VnExpress,Thiên tai khí tượng – thủy văn,,30 mm,55 người chết,,"Trung tâm Dự báo Khí tượng Thủy văn quốc gia nhận định hôm nay phía đông các tỉnh Quảng Ngãi đến Đăk Lăk và phía bắc Khánh Hòa mưa phổ biến 30-60 mm, có nơi trên 120 mm",https://vnexpress.net/lu-cac-song-dang-xuong-4973435.html,2025-12-06T13:42:43.848837
